	issue	user_login	created_at	author_association	comment
806	310	monnand	2014-07-07 17:59:39	CONTRIBUTOR	"@thockin Aha, this is a quite familiar error. You are using go 1.2, right? There's a bug in go 1.2's race detector and I was bitten by it in #348. Use go 1.3 and it will be fixed.
"
807	360	thockin	2014-07-07 18:03:40	MEMBER	"Structured like:

type Selector struct {
    Requirements []Requirement
}

type Requirement struct {
    key string
   // comparator is something like an enum of exists, in, not in
    comparator Comparator
    // Only one of the following can be used at once.  Maybe use pointers?
 or some other union-like construct
    str_values []string
    int_values []int
    range_values []IntRange
}

So instead of saying

selector = ""x=<<foo$bar>>""

you would say

selector = Selector{
    Requirements: []Requirement{
        key: ""x""
        comparator: IN
        str_values: []string{""foo"", ""bar""}
    }
}

basically an AST, rather than a string to be parsed

On Mon, Jul 7, 2014 at 4:57 AM, meirf notifications@github.com wrote:

> @thockin https://github.com/thockin, thank you for your feedback
> 
> The original parsing used simple splitting so I tried to keep it. This
> forced a departure from using commas as a value separator in the set since
> the comma was already used a selector separator. Parsing might instead be
> done using regular expressions with capturing parentheses, but I agree that
> a different approach should be considered than this one-off
> encoding/parsing.
> 
> What type of structured message do you have in mind?
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/360#issuecomment-48169382
> .
"
808	310	thockin	2014-07-07 18:06:15	MEMBER	"Do we have an official statement of which versions of Go are supported and
not supported?  If 1.2 doesn't work, we need such a statement.  Better yet,
we need the tools to return an error, rather than try to run.

On Mon, Jul 7, 2014 at 10:59 AM, monnand notifications@github.com wrote:

> @thockin https://github.com/thockin Aha, this is a quite familiar
> error. You are using go 1.2, right? There's a bug in go 1.2's race detector
> and I was bitten by it in #348
> https://github.com/GoogleCloudPlatform/kubernetes/pull/348. Use go 1.3
> and it will be fixed.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/310#issuecomment-48214762
> .
"
809	345	thockin	2014-07-07 18:35:36	MEMBER	"I will post a hangout link on this thread.

Proposed topics:

API structure split: master vs slave
API versioning
IDs and Names

On Mon, Jul 7, 2014 at 6:29 AM, Clayton Coleman notifications@github.com
wrote:

> Let's try 2pm EDT on Tuesday
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/345#issuecomment-48177702
> .
"
810	361	brendandburns	2014-07-07 18:57:31	CONTRIBUTOR	"This is actually possible right now (on GCE at least), take a look at pkg/registry/minion_registry.go
"
811	158	rgarcia	2014-07-07 19:48:36	NONE	"It'd be great to have more directions for getting the example app running on a local cluster. I was able to get `hack/local-up-cluster.sh` working, but then failed to get the [guestbook example](https://github.com/GoogleCloudPlatform/kubernetes/blob/master/examples/guestbook/guestbook.md) up and running. `kubecfg.sh` failed due to `gcutil` missing, but even after installing that there were other gcutil-related errors.

Overall a frustrating kicking of the tires :-/
"
812	367	verdverm	2014-07-07 20:32:51	NONE	"I have noticed the FirstFit (default?) scheduler  co-locates pods when there are open machines available. Each of these machines has a single cpu.

It would be nice to use information about available cpu and a pod's expected cpu requirements

sed 's/cpu/other_machine_stat/'
"
813	367	monnand	2014-07-07 20:34:47	CONTRIBUTOR	"Currently, kubelet could get stats from cAdvisor which would be useful for scheduler. It could provide different percentiles of CPU and memory usage of a container (including the root container, i.e. the machine).
"
814	367	thockin	2014-07-07 20:35:04	MEMBER	"That's just ""scheduling"", as opposed to machine constraints, though very
coarsely they feel similar :)

On Mon, Jul 7, 2014 at 1:32 PM, Tony Worm notifications@github.com wrote:

> I have noticed the FirstFit (default?) scheduler co-locates pods when
> there are open machines available. Each of these machines has a single cpu.
> 
> It would be nice to use information about available cpu and a pod's
> expected cpu requirements
> 
> sed 's/cpu/other_machine_stat/'
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/367#issuecomment-48236654
> .
"
815	367	timothysc	2014-07-07 20:42:42	MEMBER	"Labels ""seems"" like the ideal place to enable a rank & requirements to define constraints.  However labels would need to be regularly published by minions. 

e.g.
rank = memory
requirements = gpu & clusterXYZ

I have a couple of concerns here: 
1. This treads into the full scale scheduling world. 
2. Config syntax = ?, DSL? ... 
"
816	367	thockin	2014-07-07 20:47:54	MEMBER	"Let's worry about semantics before syntax.  We have a similar issue open
for label selectors in general - we can discuss syntax there.

On Mon, Jul 7, 2014 at 1:42 PM, Timothy St. Clair notifications@github.com
wrote:

> Labels ""seems"" like the ideal place to enable a rank & requirements to
> define constraints. For example:
> 
> rank = memory
> requirements = gpu & clusterXYZ
> 
> I have a couple of concerns here:
> 1. This treads into the full scale scheduling world.
> 2. Config syntax = ?, DSL? ...
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/367#issuecomment-48237875
> .
"
817	367	timothysc	2014-07-07 20:56:12	MEMBER	"FWIW I often view constraints as a SQL query on a nvp store. 

SELECT Resources 
FROM Pool 
WHERE Requirements
ORDER BY Rank 
...

The hardest part are the 'fields' in an nvp store. 
"
818	366	brendandburns	2014-07-07 21:09:55	CONTRIBUTOR	"Ok, I think this is ready to merge.  I had to cut down the number of iterations to 5 to make it pass reliably (I hope..)

Let's get this in and get back to green.

Thanks!
--brendan
"
819	317	bgrant0607	2014-07-07 21:28:14	MEMBER	"See also #160 . @vmarmol 
"
820	317	vmarmol	2014-07-07 21:30:41	CONTRIBUTOR	"@dchen1107 is doing some work in this area as 
"
821	367	bgrant0607	2014-07-07 21:34:12	MEMBER	"Scheduling based on resources and constraints are 2 significantly different issues.

We have several issues open about resource (and QoS) awareness: #147 , #160 , #168 , #274 , #317.

Constraint syntax/semantics: We should start with the proposed label selector mechanism, #341 .
"
822	366	monnand	2014-07-07 22:32:49	CONTRIBUTOR	"Is it possible to run race detector for integration test as well? I think we could use either `go build -race` or `go run -race`.
"
823	160	monnand	2014-07-07 22:40:25	CONTRIBUTOR	"Currently, #328 and #174 could let kubelet retrieve some basic stats info from cAdvisor. On cAdvisor side, google/cadvisor#74 could put all stats into [influxdb](http://influxdb.com). 

If we want to display the data, we could write a separate UI program to retrieve stats from the backend storage (There is only [influxdb](http://influxdb.com) now) directly (reading the influxdb) or indirectly (retrieving from cAdvisor). Or, we could put this feature into the api server.
"
824	363	bgrant0607	2014-07-08 04:42:33	MEMBER	"Yes, I can take this one.
"
825	358	thockin	2014-07-08 04:50:11	MEMBER	"Ping - 3 commits for 3 logical changes.
"
826	368	brendandburns	2014-07-08 04:53:56	CONTRIBUTOR	"What is necessary to activate this, is it a kernel parameter?  Do we need to build in a different module?

Thanks
--brendan
"
827	369	brendandburns	2014-07-08 04:56:50	CONTRIBUTOR	"Thanks for the PR!

It actually had an unexpected effect of making me realize this section is no longer necessary and should be deleted, we now supply an htpasswd tool in ./third_party/

Any chance you could update this PR to delete that whole section.

And also, can you sign our CLA as described in CONTRIB.md

Thanks!
--brendan
"
828	358	brendandburns	2014-07-08 05:03:24	CONTRIBUTOR	"Small stuff.  Largely a preference for for-each style loops:

for _, obj := range foo {

vs

for ix := range foo {
  obj := foo[ix]
  ...
}
"
829	167	philips	2014-07-08 15:43:02	CONTRIBUTOR	"@jbeda FWIW, read replicas are part of the motivation for our work on an updated raft implementation. They are coming after we get that work in: https://github.com/coreos/etcd/pull/874
"
830	372	smarterclayton	2014-07-08 17:00:23	CONTRIBUTOR	"LGTM
"
831	167	discordianfish	2014-07-08 17:24:34	CONTRIBUTOR	"Do you guys have interest in anything else from this PR? I still would like to see a easy way to deploy kubernetes as docker images itself. Happy to help if you have concrete suggestions.
"
832	157	brendandburns	2014-07-08 17:42:27	CONTRIBUTOR	"@roberthbailey will handle this one.
"
833	345	thockin	2014-07-08 17:53:45	MEMBER	"https://plus.google.com/hangouts/_/grkrl7elarpergdg6ksepxjclea

I hope this works - never set up a public hangout before.

On Mon, Jul 7, 2014 at 11:35 AM, Tim Hockin thockin@google.com wrote:

> I will post a hangout link on this thread.
> 
> Proposed topics:
> 
> API structure split: master vs slave
> API versioning
> IDs and Names
> 
> On Mon, Jul 7, 2014 at 6:29 AM, Clayton Coleman notifications@github.com
> wrote:
> 
> > Let's try 2pm EDT on Tuesday
> > 
> > ## 
> > 
> > Reply to this email directly or view it on GitHub
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/345#issuecomment-48177702
> > .
"
834	345	verdverm	2014-07-08 18:01:35	NONE	"Link says the party is over
"
835	345	thockin	2014-07-08 18:04:22	MEMBER	"try

https://plus.google.com/hangouts/_/g6eqprge2izsz3xmvubuajky2ua

On Tue, Jul 8, 2014 at 11:01 AM, Tony Worm notifications@github.com wrote:

> Link says the party is over
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/345#issuecomment-48376615
> .
"
836	341	timothysc	2014-07-08 18:16:54	MEMBER	"If folks intend to use labels for constraint matching, there will likely need to be comparison operators. 
"
837	147	timothysc	2014-07-08 18:33:50	MEMBER	"How does QoS tiers relate to resource requests?
"
838	168	timothysc	2014-07-08 19:47:30	MEMBER	"+1.  
"
839	274	timothysc	2014-07-08 19:50:46	MEMBER	"imho appending cAdvisor stats as a ""Kublet Label"" would provide uniform mechanics for viewing resources as well as constraint matching.  
"
840	160	timothysc	2014-07-08 19:54:27	MEMBER	"Why can't the kublet just regularly send a 'nvp thunk' including cAdvisor data to a store which the scheduler can then use well established variables for initial algorithm, then extra discrimination via constraint. 
"
841	372	brendandburns	2014-07-08 19:55:38	CONTRIBUTOR	"Thanks for the clean up.

Closes #35 
"
842	358	brendandburns	2014-07-08 19:58:24	CONTRIBUTOR	"Ok, I'm ok w/ leaving the iteration as is.  (are you certain the compiler is eliding the copy in this case, anyway?  I mean you're calling range ... which presumably has a multi-value return, even if you're dropping one of the values.

but LGTM, rebase and I'm ok to submit.
"
843	187	derekwaynecarr	2014-07-08 20:15:14	MEMBER	"I am going to try and take a look at this.
"
844	345	thockin	2014-07-08 20:15:37	MEMBER	"Notes from this discussion:
- API structure split: master vs slave

We all agreed in general that we should differentiate top-level API
structures between the API server and the Kubelet.  Common structures like
ContainerManifest will stay common and shared, but (for example) there
probably needs to be a different ""Pod"" structure for master and slave.

Google will find someone to work on this issue.
- API versioning

We all agreed in general that we need to start versioning the APIs and
having an explicit point in the processing logic where we convert from
versioned external structures to internal structures.  We will try to avoid
explicitly versioning internal structures for simplicity, but nobody was
deeply against it, if need be.  If we find ourselves with truly
incompatible behavior, we will need to introduce them carefully with
explicit notes of API breakage.

Nobody volunteered to work on this, so Google will find someone if possible
- IDs and names

We agreed on the following:
- ""Pod ID"" that exists for the lifetime of the pod in k8s
- ""Pod Instance ID"" that exists for the lifetime of a pod on a host
- ""Container attempt ID"" that is assigned to each run of a container
  (docker's ID)

We did not discuss, but previously agreed on:
- ""Pod namespace"" that represents the origin of the pod
- ""Pod name""
- ""Container name""

We agreed to not have the following:
- A generation number that changes on stop/start cycles.

I'll write this up more fully in PR #349.  Clayton is working on this.

Thanks everyone.  way faster than email.

Tim

On Mon, Jul 7, 2014 at 11:35 AM, Tim Hockin thockin@google.com wrote:

> I will post a hangout link on this thread.
> 
> Proposed topics:
> 
> API structure split: master vs slave
> API versioning
> IDs and Names
> 
> On Mon, Jul 7, 2014 at 6:29 AM, Clayton Coleman notifications@github.com
> wrote:
> 
> > Let's try 2pm EDT on Tuesday
> > 
> > ## 
> > 
> > Reply to this email directly or view it on GitHub
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/345#issuecomment-48177702
> > .
"
845	365	brendandburns	2014-07-08 20:16:42	CONTRIBUTOR	"Comments addressed.  Please re-check.

Thanks!
--brendan
"
846	187	brendandburns	2014-07-08 20:29:33	CONTRIBUTOR	"Cool, thanks!

--brendan
"
847	349	thockin	2014-07-08 21:48:51	MEMBER	"@smarterclayton cleaned up after today's chat.  Still two FIXMEs about loosening requirements - I think I know which side you fall on, but I want to confirm and clarify.
"
848	358	thockin	2014-07-08 22:25:00	MEMBER	"I found a commit to the go compiler to elide the copy in the one-return case, but all discussions around eliding it entirely devolve into ""just iterate by index"" or someone proposing a language change which goes nowhere. :(  This seems like an opportunity for the language to be highly efficient, and it's not.

Rebased
"
849	349	thockin	2014-07-08 22:51:26	MEMBER	"re: name vs ID and autogen.  ACK.  Do you think the auto-generated name has to be deterministic?  Or is random sufficient?  I think random is good enough.  If you didn't care enough to specify the name to apiserver, you get something random.  Very much like docker itself.  This does not provide idempotency, but it's hard to say what idempotency means here.  If the user specified neither a name nor an ID, how do we divine their intentions?

Now, Kubelet gets value out of making it deterministic because we can assume that the same pod spec from the same file means the same thing, with or without a name or ID.

new commit added - please take a look.  If happy I can squash before merge.
"
850	349	smarterclayton	2014-07-08 22:53:25	CONTRIBUTOR	"LGTM
"
851	349	thockin	2014-07-08 23:39:31	MEMBER	"Will wait for 2nd LGTM from Brendan or someone else.

On Tue, Jul 8, 2014 at 3:53 PM, Clayton Coleman notifications@github.com
wrote:

> LGTM
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/349#issuecomment-48409706
> .
"
852	377	monnand	2014-07-08 23:44:29	CONTRIBUTOR	"LGTM. Anyone wants to review and probably merge it? cc/ @thockin @brendanburns 
"
853	377	vmarmol	2014-07-08 23:45:53	CONTRIBUTOR	"LGTM
"
854	341	bgrant0607	2014-07-09 00:21:36	MEMBER	"@timothysc Could you please provide a motivating example for comparisons? We could accept integer ranges, including open ranges. However, the restrictive selection semantics are careful chosen to facilitate set overlap detection, efficient indexing and reverse indexing, and human understandability.
"
855	341	timothysc	2014-07-09 00:45:29	MEMBER	"It is my understanding that Labels 'currently' only apply to pods.  If labeling were extended to Kublets then users could define things such as: 

rank = memory 
(implies sort, meaning < operator required) 

requirements = memory > 4GB 
(Only land my pod on machines with > 4GB) 
"
856	365	bgrant0607	2014-07-09 00:48:46	MEMBER	"Good enough for a first cut. Thanks.
"
857	147	bgrant0607	2014-07-09 00:54:53	MEMBER	"@timothysc 

At the node level, QoS would be specified together with resource requests to the execution layer, such as an exec driver over lmctfy (which might eventually be layered on libcontainer).

At the scheduling level, a variety of policies are possible. We could start with the naive approach of not considering QoS in scheduling. Eventually we could support some kind of overcommitment for lower QoS tiers.
"
858	341	bgrant0607	2014-07-09 01:27:44	MEMBER	"Ok, thanks. As I commented in #367 , labels / constraints shouldn't be used for resource-based placement or binpacking. The scheduler should place pods based on their minimum resource requirements and resources available.
"
859	341	timothysc	2014-07-09 01:36:40	MEMBER	"You could also view it as 

requirements = distance(podX) < 3  
"
860	341	bgrant0607	2014-07-09 02:03:39	MEMBER	"Labels are explicit and literal.

Locality requirements need to be expressed at a higher level. Expressing them as individual hard constraints on pods is likely to lead to a greedy scheduler to paint itself into a corner.

Scheduling is a nuanced service, with workload-specific and provider-specific objectives and constraints, topological and architectural considerations, security concerns, dependencies, QoS and fairness considerations, workload interference, etc. Let's not try to shoehorn too much into the label mechanism.
"
861	341	thockin	2014-07-09 02:07:52	MEMBER	"I really think scheduling resources and scheduling constraints are two
different things, both useful, but not the same.

For your other example, distance to another pod, I would also not suggest
labels.  Labels are relatively static and low in cardinality.  Asking for
distance to another pod (for some definition of distance) may be a legit
constrainy but doesn't sound like labels to me.

I also started with the expectation that label selectors would be an
arbitrary expression, including regex matching or prefix/suffix matching.
But I did not come up with a solid use case for more than simple sets.

Tim
On Jul 8, 2014 5:45 PM, ""Timothy St. Clair"" notifications@github.com
wrote:

> It is my understanding that Labels 'currently' only apply to pods. If
> labeling were extended to Kublets then users could define things such as:
> 
> rank = memory
> (implies sort, meaning < operator required)
> 
> requirements = memory > 4GB
> (Only land my pod on machines with > 4GB)
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/341#issuecomment-48417431
> .
"
862	341	timothysc	2014-07-09 02:13:45	MEMBER	"@thockin ok I'll buy the idea of not trying to overload labels.  
I'll try to hash it out on #367 then. 
"
863	341	bgrant0607	2014-07-09 02:14:59	MEMBER	"Regular expressions and prefix/suffix matching are hostile to the goals I mentioned earlier. We should not support them. The escape hatch is attaching a new label using whatever arbitrary computation you wish to decide where to attach it, or to dump the data into a database and use SQL or whatever.
"
864	341	timothysc	2014-07-09 02:21:53	MEMBER	"I proposed the SQL method on NVP sets earlier today.
"
865	341	thockin	2014-07-09 02:45:37	MEMBER	"I am behind on email, so I promise to digest the other threads tonight :)
On Jul 8, 2014 7:22 PM, ""Timothy St. Clair"" notifications@github.com
wrote:

> I proposed the SQL method on NVP sets earlier today.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/341#issuecomment-48422790
> .
"
866	367	timothysc	2014-07-09 02:45:44	MEMBER	"I'm ok with doing the selection from a set of offers/resources from the scheduler.  

Provided the offers have enough NVP information to enable discrimination.
"
867	367	thockin	2014-07-09 02:51:28	MEMBER	"I don't know about NVP - where can I read more on it?
On Jul 8, 2014 7:45 PM, ""Timothy St. Clair"" notifications@github.com
wrote:

> I'm ok with doing the selection from a set of offers/resources from the
> scheduler.
> 
> Provided the offers have enough NVP information to enable discrimination.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/367#issuecomment-48424027
> .
"
868	367	bgrant0607	2014-07-09 03:16:40	MEMBER	"Searching for ""NVP SQL"" or ""name value pair SQL"" or ""key value pair SQL"" comes up with lots of hits. Common arguments against are performance and loss of control over DB schema. But I'm getting the feeling that we're barking up the wrong forest.

@timothysc What are you trying to do? Right now, k8s has essentially no intelligent scheduling. However, that's not a desirable end state. If what you want is a scheduler, we should figure out how to support scheduling plugins and/or layers on top of k8s.
"
869	160	monnand	2014-07-09 03:27:51	CONTRIBUTOR	"@timothysc cAdvisor now could dump all stats into [influxdb](http://influxdb.com). Kubelet will retrieve a summary of such stats from cAdvisor and in turn pulled by master to do scheduling decisions. I think its similar to what you described?
"
870	367	thockin	2014-07-09 03:32:31	MEMBER	"Name Value Pairs?   Now I feel dumb :)

On Tue, Jul 8, 2014 at 7:51 PM, Tim Hockin thockin@google.com wrote:

> I don't know about NVP - where can I read more on it?
> On Jul 8, 2014 7:45 PM, ""Timothy St. Clair"" notifications@github.com
> wrote:
> 
> > I'm ok with doing the selection from a set of offers/resources from the
> > scheduler.
> > 
> > Provided the offers have enough NVP information to enable discrimination.
> > 
> > ## 
> > 
> > Reply to this email directly or view it on GitHub
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/367#issuecomment-48424027
> > .
"
871	367	bgrant0607	2014-07-09 04:08:57	MEMBER	"Something somewhat different than label selectors is per-attribute limits for spreading. Aurora is one system that supports this model:
https://aurora.incubator.apache.org/documentation/latest/configuration-reference/#specifying-scheduling-constraints

This is more relevant to physical rather than virtual deployments. I'd consider it a distinct mechanism from constraints. @timothysc If you'd like this, we should file a separate issue. However, I'd prefer a a new failure tolerance scheduling policy object that specifies a label selector to identify the set of instances to be spread. We could debate about how to describe what kind and/or how much spreading to apply, but I'd initially just leave it entirely up to the infrastructure. 
"
872	378	brendandburns	2014-07-09 04:45:53	CONTRIBUTOR	"I'm open to using this, although I don't necessarily see the value, but I'd like to understand exactly what the workflow does.

Can you add some documentation on how it is used (and how you would update dependencies) to the developer section of the README.md?

Thanks!
--brendan
"
873	375	brendandburns	2014-07-09 04:48:43	CONTRIBUTOR	"LGTM.
"
874	365	brendandburns	2014-07-09 04:51:47	CONTRIBUTOR	"Comments addressed.  ptal.

Thanks!
--brendan
"
875	35	brendandburns	2014-07-09 05:01:46	CONTRIBUTOR	"This is closed by #372 
"
876	365	bgrant0607	2014-07-09 05:16:20	MEMBER	"Thanks. I'm having some caching troubles with Github. Just try to ensure
that the API example field names match types.go (e.g. livenessProbe vs.
liveProbe). It would be nice to update the schema and regenerate the html,
also, but that could be a separate PR if you prefer.
"
877	365	brendandburns	2014-07-09 05:22:01	CONTRIBUTOR	"ok, fixed (again ;)
"
878	302	brendandburns	2014-07-09 05:23:48	CONTRIBUTOR	"The problem I saw was with watches hanging and not getting new data.  I suppose we could just timeout the watch, and then issue a new watch with the old last modified, and we'd likely get the same behavior.
"
879	349	thockin	2014-07-09 14:51:40	MEMBER	"rebased and squashed
"
880	371	thockin	2014-07-09 14:57:59	MEMBER	"rebased
"
881	367	timothysc	2014-07-09 14:58:12	MEMBER	"I completely agree its more relevant to physical rather then virtual deployments.

I was somewhat testing the possibility of enabling the capabilities for more general purpose scheduling, on par with a mini-Condor approach but it's not a requirement.  

Aurora or Marathon -esk capabilities will fill the gap. 
https://github.com/mesosphere/marathon/wiki/Constraints
"
882	379	thockin	2014-07-09 15:37:17	MEMBER	"This is sort of annoying, but can you fix the typo in the comment?   s/up/IP/ ?  LGTM otherwise.
"
883	66	bgrant0607	2014-07-09 15:58:44	MEMBER	"FWIW, here's a description of Marathon's liveness checks:
https://github.com/mesosphere/marathon/wiki/Health-Checks

HTTP responses between 200-399 are considered live. The max # of consecutive failures is configurable (as with GCE's LB readiness checks). 

Aurora's are similar:
http://aurora.incubator.apache.org/documentation/latest/configuration-tutorial/
"
884	381	thockin	2014-07-09 16:00:00	MEMBER	"Thanks for all the recent PRs and issues!  Have you signed Google's CLA, as
described in https://github.com/thockin/kubernetes/blob/master/CONTRIB.md ?
 I don't see your name on the list, but maybe I am missing it...

On Tue, Jul 8, 2014 at 11:05 PM, Yuki Yugui Sonoda <notifications@github.com

> wrote:
> 
> ---
> 
> You can merge this Pull Request by running
> 
>   git pull https://github.com/yugui/kubernetes feature/api-scope
> 
> Or view, comment on, or merge it at:
> 
>   https://github.com/GoogleCloudPlatform/kubernetes/pull/381
> Commit Summary
> - Allows adding custom api scopes to service accounts available in
> 
> File Changes
> - _M_ cluster/config-default.sh
>   https://github.com/GoogleCloudPlatform/kubernetes/pull/381/files#diff-0
>   (1)
> - _M_ cluster/config-test.sh
>   https://github.com/GoogleCloudPlatform/kubernetes/pull/381/files#diff-1
>   (2)
> - _M_ cluster/kube-up.sh
>   https://github.com/GoogleCloudPlatform/kubernetes/pull/381/files#diff-2
>   (2)
> 
> Patch Links:
> - https://github.com/GoogleCloudPlatform/kubernetes/pull/381.patch
> - https://github.com/GoogleCloudPlatform/kubernetes/pull/381.diff
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/381.
"
885	368	vmarmol	2014-07-09 16:37:02	CONTRIBUTOR	"Just to update the Grub config and reboot.
"
886	382	brendandburns	2014-07-09 16:57:44	CONTRIBUTOR	"Raphael,
Thanks for the PR!  Have you signed our CLA, its described in [CONTRIB.md](https://github.com/GoogleCloudPlatform/kubernetes/blob/master/CONTRIB.md), once that's signed, I can merge this in.

Thanks again.
--brendan
"
887	368	brendandburns	2014-07-09 17:12:37	CONTRIBUTOR	"Ok, we need to do this in the image build stage, so that it is built into the container VM image.

--brendan
"
888	368	brendandburns	2014-07-09 17:14:36	CONTRIBUTOR	"@dchen1107 , are you still looking to build an image?
"
889	368	jkaplowitz	2014-07-09 17:16:01	CONTRIBUTOR	"It's already there for the container VM image, either in the currently live
one or at least the build tree for future builds. @vmarmol clarified to me
that his request was about our vanilla GCE images, or at least some build
where customers would be following standard Kubernetes install instructions
rather than having Kubelet preinstalled.

Ok, we need to do this in the image build stage, so that it is built into
the container VM image.

--brendan

—
Reply to this email directly or view it on GitHub
https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48504604
.
"
890	378	roberthbailey	2014-07-09 17:17:41	MEMBER	"Out of curiosity (not having fully grocked the update-deps shell script or your PR), have you considered using https://github.com/kr/goven instead of godep?
"
891	368	vmarmol	2014-07-09 17:21:00	CONTRIBUTOR	"I think this boils down to changing the default image from `backports-debian-7-wheezy` to the containers-vm image or something else we can have the cgroup enabled. I can try that and see how it goes (unless someone thinks its a terrible idea).
"
892	368	brendandburns	2014-07-09 17:21:29	CONTRIBUTOR	"SGTM, we were headed there anyway as part of the desire to run all of the Kubernetes binaries inside of containers.
"
893	368	jkaplowitz	2014-07-09 17:24:45	CONTRIBUTOR	"So this would be a default for our container-optimized docs/examples with
Kubelet itself moved into a container? If so, SGTM from me as well. If you
mean a GCE-wide default beyond container-centric contexts, that would need
more discussion outside of this GitHub issue.
On Jul 9, 2014 10:21 AM, ""brendandburns"" notifications@github.com wrote:

> SGTM, we were headed there anyway as part of the desire to run all of the
> Kubernetes binaries inside of containers.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48505766
> .
"
894	368	vmarmol	2014-07-09 17:26:09	CONTRIBUTOR	"Just default for the Kubernetes scripts for now :) the examples are next and I think we stop there.
"
895	368	jkaplowitz	2014-07-09 17:26:48	CONTRIBUTOR	"SGTM.
On Jul 9, 2014 10:26 AM, ""Victor Marmol"" notifications@github.com wrote:

> Just default for the Kubernetes scripts for now :) the examples are next
> and I think we stop there.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48506399
> .
"
896	378	monnand	2014-07-09 18:02:15	CONTRIBUTOR	"@brendandburns Sure. I can add a section in the README.md.
@roberthbailey I did considered goven, however, it will change import paths, which is not desirable.
"
897	379	brendandburns	2014-07-09 18:17:58	CONTRIBUTOR	"done.  ptal

thanks
--brendan
"
898	378	roberthbailey	2014-07-09 18:18:34	MEMBER	"@monnand thanks, just wanted to make sure it'd been considered, since it also seems designed to solve the dependency problem.
"
899	381	brendandburns	2014-07-09 18:19:09	CONTRIBUTOR	"Yuki is a Googler (in Tokyo?) (in the future, you can tell since she's in the Google Cloud github org)
"
900	378	monnand	2014-07-09 18:25:48	CONTRIBUTOR	"@roberthbailey Thank you!  I did a brief survey on dependency management in Go before starting this PR. It's a topic still under hot debate. [This list](https://code.google.com/p/go-wiki/wiki/PackageManagementTools) is a good starting point. I choose godep because it does exactly what we did using shell scripts and requires least change. 
"
901	383	brendandburns	2014-07-09 18:47:37	CONTRIBUTOR	"LGTM, this is good for a first fix.  @thockin ?
"
902	378	monnand	2014-07-09 18:52:43	CONTRIBUTOR	"@brendandburns Added htpasswd back to third_party and changed README.md. PTAL.
"
903	365	brendandburns	2014-07-09 19:19:29	CONTRIBUTOR	"ok, re-added the test (which somehow disappeared), validated things, ptal.

Thanks!
--brendan
"
904	383	thockin	2014-07-09 19:32:58	MEMBER	"Thanks!
"
905	381	thockin	2014-07-09 19:35:32	MEMBER	"OH!  My mistake.  Thanks!

On Wed, Jul 9, 2014 at 11:19 AM, brendandburns notifications@github.com
wrote:

> Merged #381 https://github.com/GoogleCloudPlatform/kubernetes/pull/381.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/381#event-139843797
> .
"
906	369	jdef	2014-07-09 20:30:12	CONTRIBUTOR	"Looks like README.md in the master branch is already cleaned up. Given that, there's probably no need for this PR
"
907	368	verdverm	2014-07-09 20:33:48	NONE	"Tried the  container-vm like this:

in config-default.sh

```
IMAGE=https://www.googleapis.com/compute/v1/projects/google-containers/global/images/container-vm-v20140624
```

VMs booted, so `docker ps`

```
tony@kube-minion-1:~$ sudo docker ps
2014/07/09 20:24:20 Error response from daemon: client and server don't have same version (client : 1.13, server: 1.12)
```

Unable to bring up a replicationController
"
